Date & Status,Primary Flight Number,Flight Number,Airline,Origin,Status,Aircraft Info,CO2 Emission (kg),Destination
"08 Oct 00:30
AKDT",CI5148,CAL5148,China Airlines,Osaka (KIX / RJBB),Landed,Unknown,0,
"08 Oct 00:39
AKDT",AS193,ASA193,Alaska Airlines,Los Angeles (LAX / KLAX),Landed,Unknown,0,
"08 Oct 00:44
AKDT",AS135,ASA135,Alaska Airlines,Seattle (SEA / KSEA),Landed,Unknown,0,
"08 Oct 00:50
AKDT",CX2080,CPA2080,Cathay Pacific,Hong Kong (HKG / VHHH),Landed,Unknown,0,
"08 Oct 00:55
AKDT",AS197,ASA197,Alaska Airlines,Portland (PDX / KPDX),Landed,Unknown,0,
"08 Oct 00:57
AKDT",5Y532,GTI532,Atlas Air,Shanghai (PVG / ZSPD),Landed,Unknown,0,
"08 Oct 01:00
AKDT",M61010,AJT1010,Amerijet International,Seoul (ICN / RKSI),Landed,Unknown,0,
"08 Oct 01:00
AKDT",CK227,CKK227,China Cargo Airlines,Shanghai (PVG / ZSPD),Landed,Unknown,0,
"08 Oct 01:15
AKDT",DL752,DAL752,Delta Air Lines,Minneapolis (MSP / KMSP),Landed,Unknown,0,
"08 Oct 01:27
AKDT",PO678,PAC678,Polar Air Cargo,Hong Kong (HKG / VHHH),Landed,Unknown,0,
"08 Oct 01:44
AKDT",AS107,ASA107,Alaska Airlines,Seattle (SEA / KSEA),Landed,Unknown,0,
"08 Oct 02:19
AKDT",5Y8548,GTI8548,Atlas Air,Hong Kong (HKG / VHHH),Landed,Unknown,0,
"08 Oct 02:45
AKDT",AS7095,ASA7095,Alaska Airlines,Seattle (SEA / KSEA),Landed,Unknown,0,
"08 Oct 03:13
AKDT",OZ2921,AAR2921,Asiana Airlines,Seoul (ICN / RKSI),Landed,Unknown,0,
"08 Oct 03:25
AKDT",BR652,EVA652,EVA Airways,Taipei (TPE / RCTP),Landed,Unknown,0,
"08 Oct 03:26
AKDT",K4691,CKS691,Kalitta Air,Hong Kong (HKG / VHHH),Landed,Unknown,0,
"08 Oct 03:40
AKDT",PO962,PAC962,Polar Air Cargo,Tokyo (NRT / RJAA),Landed,Unknown,0,
"08 Oct 03:55
AKDT",QF7557,QFA7557,Qantas,Shanghai (PVG / ZSPD),Landed,Unknown,0,
"08 Oct 03:59
AKDT",K4657,CKS657,Kalitta Air,Seoul (ICN / RKSI),Landed,Unknown,0,
"08 Oct 04:25
AKDT",CK231,CKK231,China Cargo Airlines,Shanghai (PVG / ZSPD),Landed,Unknown,0,
"08 Oct 04:59
AKDT",N8508,NCR508,National Airlines,Dover (DOV / KDOV),Landed,Unknown,0,
"08 Oct 05:02
AKDT",5X110,UPS110,United Parcel Service (UPS),Louisville (SDF / KSDF),Landed,Unknown,0,
"08 Oct 05:05
AKDT",FX9738,FDX9738,Federal Express (FedEx),Hong Kong (HKG / VHHH),Landed,Unknown,0,
"08 Oct 05:28
AKDT",5Y8794,GTI8794,Atlas Air,Changsha (CSX / ZGHA),Landed,Unknown,0,
